sim_time,event,value,soc
0.100000005,run_started,1,0.999670
32.350001687,waypoint,1,0.872896
32.500001695,tag,1,0.872217
56.433336276,waypoint,2,0.775585
56.566669616,tag,2,0.775254
79.766670826,waypoint,3,0.680204
79.800004161,tag,3,0.679873
106.233338873,waypoint,4,0.571287
106.333338879,tag,4,0.570954
134.233340334,waypoint,5,0.455675
134.266673669,tag,5,0.455675
160.616675043,waypoint,6,0.346936
160.616675043,dock,patrol_done,0.346936
160.850008388,tag,6,0.346255
191.283343309,waypoint,0,0.221431
191.283343309,run_ended,1,0.221431
