sim_time,event,value,soc
1537.900080207,run_started,9,0.999669
1567.133415065,waypoint,1,0.883129
1567.250081738,tag,1,0.882799
1590.316749608,waypoint,2,0.788756
1590.566749621,tag,2,0.788092
1613.650084158,waypoint,3,0.693344
1613.766750831,tag,3,0.693010
1639.650085514,waypoint,4,0.586003
1639.850085524,tag,4,0.585317
1667.116753613,waypoint,5,0.471866
1667.266753621,tag,5,0.471520
1693.483421655,waypoint,6,0.363390
1693.483421655,dock,patrol_done,0.363390
1693.750088335,tag,6,0.362358
1723.483423219,waypoint,0,0.239822
1723.483423219,run_ended,9,0.239822
