sim_time,event,value,soc
5658.100295092,run_started,31,0.999669
5687.300296615,waypoint,1,0.882981
5687.350296618,tag,1,0.882981
5710.633631166,waypoint,2,0.788287
5710.733631171,tag,2,0.787953
5733.950299048,waypoint,3,0.692869
5734.133632391,tag,3,0.692187
5759.566967051,waypoint,4,0.587021
5759.683633724,tag,4,0.586690
5787.200301826,waypoint,5,0.472424
5787.350301833,tag,5,0.472083
5813.716969875,waypoint,6,0.363247
5813.716969875,dock,patrol_done,0.363247
5813.916969886,tag,6,0.362559
5843.866971448,waypoint,0,0.239316
5843.866971448,run_ended,31,0.239316
