sim_time,event,value,soc
191.300009977,run_started,2,0.999669
221.216678204,waypoint,1,0.880762
221.216678204,tag,1,0.880762
245.483346136,waypoint,2,0.783113
245.600012809,tag,2,0.782443
275.500014368,waypoint,3,0.663675
275.550014371,tag,3,0.663675
302.033349085,waypoint,4,0.554875
302.100015755,tag,4,0.554545
330.000017210,waypoint,5,0.439082
330.016683878,tag,5,0.439082
359.450018746,recovery,enter,0.319758
359.450018746,recovery_enter,ClearLocalCostmap-Context,0.319758
359.450018746,recovery_exit,ClearLocalCostmap-Context,0.319758
359.450018746,recovery,exit,0.319758
363.433352287,waypoint,6,0.306250
363.433352287,dock,patrol_done,0.306250
363.583352295,tag,6,0.305920
393.883353875,waypoint,0,0.181375
393.883353875,run_ended,2,0.181375
