sim_time,event,value,soc
7185.800374768,run_started,39,0.999670
7214.967042956,waypoint,1,0.883290
7214.983709624,tag,1,0.883290
7238.483710849,waypoint,2,0.787968
7238.500377517,tag,2,0.787634
7261.950378740,waypoint,3,0.691915
7262.000378742,tag,3,0.691581
7287.617046745,waypoint,4,0.585721
7288.217046776,tag,4,0.583420
7315.317048190,waypoint,5,0.470997
7315.367048192,tag,5,0.470997
7341.733716234,waypoint,6,0.362223
7341.733716234,dock,patrol_done,0.362223
7341.833716239,tag,6,0.361890
7371.783717801,waypoint,0,0.238649
7371.783717801,run_ended,39,0.238649
