sim_time,event,value,soc
3599.600187733,run_started,20,0.999669
3628.500189241,waypoint,1,0.884307
3628.633522581,tag,1,0.883630
3651.833523791,waypoint,2,0.789331
3651.916857128,tag,2,0.788997
3675.133525006,waypoint,3,0.693961
3675.133525006,tag,3,0.693961
3701.016859689,waypoint,4,0.587064
3701.116859694,tag,4,0.586731
3728.550194459,waypoint,5,0.473117
3728.750194469,tag,5,0.472434
3754.633529152,waypoint,6,0.365498
3754.633529152,dock,patrol_done,0.365498
3754.666862487,tag,6,0.365498
3784.950197400,waypoint,0,0.240938
3784.950197400,run_ended,20,0.240938
