sim_time,event,value,soc
6808.200355075,run_started,37,0.999670
6836.800356566,waypoint,1,0.884995
6836.983689909,tag,1,0.884660
6860.117024449,waypoint,2,0.790243
6860.183691119,tag,2,0.790243
6883.183692319,waypoint,3,0.695759
6883.333692327,tag,3,0.695091
6908.900360327,waypoint,4,0.589243
6909.117027005,tag,4,0.588553
6936.250361753,waypoint,5,0.475894
6936.317028423,tag,5,0.475558
6962.767029803,waypoint,6,0.366837
6962.767029803,dock,patrol_done,0.366837
6962.900363143,tag,6,0.366506
6993.467031404,waypoint,0,0.240938
6993.467031404,run_ended,37,0.240938
