sim_time,event,value,soc
5287.300275754,run_started,29,0.999670
5316.500277277,waypoint,1,0.882943
5316.533610612,tag,1,0.882943
5339.750278489,waypoint,2,0.788635
5339.983611835,tag,2,0.787967
5362.816946359,waypoint,3,0.693977
5362.883613029,tag,3,0.693977
5388.366947691,waypoint,4,0.588418
5388.416947694,tag,4,0.588088
5415.683615783,waypoint,5,0.475227
5415.716949118,tag,5,0.474893
5442.183617165,waypoint,6,0.366177
5442.183617165,dock,patrol_done,0.366177
5442.250283835,tag,6,0.365846
5472.300285402,waypoint,0,0.241933
5472.300285402,run_ended,29,0.241933
