sim_time,event,value,soc
3220.600167967,run_started,18,0.999670
3249.550169477,waypoint,1,0.884059
3249.583502812,tag,1,0.884059
3272.966837365,waypoint,2,0.788987
3273.183504043,tag,2,0.788319
3296.316838582,waypoint,3,0.693348
3296.333505250,tag,3,0.693348
3322.066839925,waypoint,4,0.586994
3322.300173271,tag,4,0.586318
3349.333508014,waypoint,5,0.473740
3349.350174682,tag,5,0.473740
3375.916842734,waypoint,6,0.364158
3375.916842734,dock,patrol_done,0.364158
3376.116842744,tag,6,0.363464
3406.166844312,waypoint,0,0.239949
3406.166844312,run_ended,18,0.239949
