sim_time,event,value,soc
7371.800384469,run_started,40,0.999666
7400.467052631,waypoint,1,0.885074
7400.533719301,tag,1,0.884743
7423.917053854,waypoint,2,0.789824
7424.033720526,tag,2,0.789490
7446.850388383,waypoint,3,0.695671
7446.967055056,tag,3,0.695337
7472.283723043,waypoint,4,0.590339
7472.317056378,tag,4,0.590005
7500.117057828,waypoint,5,0.474922
7500.367057841,tag,5,0.474212
7526.767059218,waypoint,6,0.365491
7526.767059218,dock,patrol_done,0.365491
7526.800392553,tag,6,0.365161
7557.817060837,waypoint,0,0.238299
7557.817060837,run_ended,40,0.238299
