sim_time,event,value,soc
776.400040492,run_started,5,0.999670
805.500042010,waypoint,1,0.883371
805.550042012,tag,1,0.883371
829.516709929,waypoint,2,0.786369
829.550043264,tag,2,0.786369
852.800044476,waypoint,3,0.691012
852.816711144,tag,3,0.691012
879.583379207,waypoint,4,0.581501
879.600045874,tag,4,0.581170
907.750047342,waypoint,5,0.465187
907.766714010,tag,5,0.465187
934.316715395,waypoint,6,0.355780
934.333382062,dock,patrol_done,0.355780
934.350048730,tag,6,0.355780
965.666717030,waypoint,0,0.227932
965.666717030,run_ended,5,0.227932
