sim_time,event,value,soc
8299.900432873,run_started,45,0.999669
8329.567101087,waypoint,1,0.881556
8329.800434432,tag,1,0.880515
8352.650435624,waypoint,2,0.787628
8352.700435627,tag,2,0.787628
8375.967103507,waypoint,3,0.692224
8376.117103515,tag,3,0.691549
8386.667104065,recovery,enter,0.645476
8386.667104065,recovery_enter,ClearGlobalCostmap-Context,0.645476
8386.667104065,recovery_exit,ClearGlobalCostmap-Context,0.645476
8386.700437400,recovery_enter,ClearLocalCostmap-Context,0.645016
8386.700437400,recovery_exit,ClearLocalCostmap-Context,0.645016
8386.717104068,recovery_enter,BackUp,0.645016
8396.800437927,recovery_exit,BackUp,0.611288
8396.800437927,recovery_enter,ClearLocalCostmap-Subtree,0.611288
8396.800437927,recovery_exit,ClearLocalCostmap-Subtree,0.611288
8396.800437927,recovery_enter,ClearGlobalCostmap-Subtree,0.611288
8396.800437927,recovery_exit,ClearGlobalCostmap-Subtree,0.611288
8396.800437927,recovery,exit,0.611288
8415.417105564,recovery,enter,0.536812
8415.417105564,recovery_enter,ClearLocalCostmap-Context,0.536812
8415.417105564,recovery_exit,ClearLocalCostmap-Context,0.536812
8415.417105564,recovery,exit,0.536812
8419.117105757,waypoint,4,0.524225
8419.250439098,tag,4,0.523889
8445.850440485,waypoint,5,0.413137
8445.900440488,tag,5,0.412803
8472.483775207,waypoint,6,0.303564
8472.483775207,dock,patrol_done,0.303564
8472.600441880,tag,6,0.302894
8502.267110094,waypoint,0,0.180651
8502.267110094,run_ended,45,0.180651
