sim_time,event,value,soc
0.100000005,run_started,1,0.999609
29.183334855,waypoint,1,0.861995
29.333334863,tag,1,0.861204
53.250002777,waypoint,2,0.746608
53.350002782,tag,2,0.746217
76.900004010,waypoint,3,0.631938
76.933337345,tag,3,0.631938
102.750005358,waypoint,4,0.505508
130.583340143,waypoint,5,0.369075
130.800006821,tag,5,0.367823
157.083341525,waypoint,6,0.239835
157.083341525,dock,patrol_done,0.239835
187.300009768,waypoint,0,0.092222
187.300009768,run_ended,1,0.092222
