sim_time,event,value,soc
771.100040215,run_started,5,0.999669
800.700041759,waypoint,1,0.881755
800.766708429,tag,1,0.881755
825.200043037,waypoint,2,0.783078
825.216709705,tag,2,0.783078
848.833377603,waypoint,3,0.686640
848.933377608,tag,3,0.686308
875.383378988,waypoint,4,0.577667
875.416712323,tag,4,0.577333
903.750047134,waypoint,5,0.460573
903.766713801,tag,5,0.460573
930.116715176,waypoint,6,0.351895
930.116715176,dock,patrol_done,0.351895
930.166715178,tag,6,0.351895
959.866716727,waypoint,0,0.229311
959.866716727,run_ended,5,0.229311
