sim_time,event,value,soc
1152.900060128,run_started,7,0.999666
1182.200061656,waypoint,1,0.882717
1182.250061659,tag,1,0.882717
1206.583396261,waypoint,2,0.784706
1206.650062931,tag,2,0.784372
1229.966730814,waypoint,3,0.688938
1230.066730819,tag,3,0.688605
1256.150065513,waypoint,4,0.581032
1256.216732183,tag,4,0.580702
1284.116733638,waypoint,5,0.465082
1284.216733643,tag,5,0.464752
1310.116734994,waypoint,6,0.357749
1310.116734994,dock,patrol_done,0.357749
1310.266735002,tag,6,0.357419
1340.383403239,waypoint,0,0.233474
1340.383403239,run_ended,7,0.233474
