sim_time,event,value,soc
959.900050062,run_started,6,0.999666
989.366718266,waypoint,1,0.882312
989.400051601,tag,1,0.881978
1013.483386190,waypoint,2,0.784967
1013.583386195,tag,2,0.784633
1037.316720766,waypoint,3,0.687568
1037.366720769,tag,3,0.687568
1048.216721335,recovery,enter,0.640067
1048.216721335,recovery_enter,ClearGlobalCostmap-Context,0.640067
1048.216721335,recovery_exit,ClearGlobalCostmap-Context,0.640067
1048.250054670,recovery_enter,Wait,0.640067
1053.333388268,recovery_exit,Wait,0.622914
1053.333388268,recovery,exit,0.622914
1068.750055739,waypoint,4,0.562540
1068.800055742,tag,4,0.562206
1096.650057194,waypoint,5,0.447079
1096.666723862,tag,5,0.447079
1122.966725233,waypoint,6,0.338583
1122.966725233,dock,patrol_done,0.338583
1123.000058569,tag,6,0.338249
1152.866726793,waypoint,0,0.215351
1152.866726793,run_ended,6,0.215351
