sim_time,event,value,soc
188.800009846,run_started,2,0.999609
217.716678021,waypoint,1,0.862585
217.783344691,tag,1,0.862585
241.833345945,waypoint,2,0.747262
241.850012613,tag,2,0.747262
265.650013854,waypoint,3,0.632140
265.766680527,tag,3,0.631747
291.250015189,waypoint,4,0.506601
291.283348524,tag,4,0.506601
319.233349982,waypoint,5,0.369592
319.316683320,tag,5,0.369195
345.750018032,waypoint,6,0.240374
345.750018032,dock,patrol_done,0.240374
345.816684702,tag,6,0.239983
375.566686253,waypoint,0,0.094730
375.566686253,run_ended,2,0.094730
