sim_time,event,value,soc
3180.200165860,run_started,18,0.999609
3208.083500647,waypoint,1,0.866884
3208.233500655,tag,1,0.866092
3231.600168541,waypoint,2,0.753516
3231.783501883,tag,2,0.753120
3254.733503080,waypoint,3,0.641297
3254.800169751,tag,3,0.640901
3265.750170322,recovery,enter,0.584597
3265.750170322,recovery_enter,ClearGlobalCostmap-Context,0.584597
3265.750170322,recovery_exit,ClearGlobalCostmap-Context,0.584597
3265.766836989,recovery_enter,ClearLocalCostmap-Context,0.584597
3265.766836989,recovery_exit,ClearLocalCostmap-Context,0.584597
3265.800170324,recovery_enter,Spin,0.584051
3268.133503779,recovery_exit,Spin,0.573329
3268.133503779,recovery,exit,0.573329
3284.616837972,waypoint,4,0.495494
3284.633504640,tag,4,0.495494
3311.766839388,waypoint,5,0.362169
3311.833506058,tag,5,0.361773
3338.700174126,waypoint,6,0.230563
3338.700174126,dock,patrol_done,0.230563
3338.916840804,tag,6,0.229740
3368.516842348,waypoint,0,0.084827
3368.516842348,run_ended,18,0.084827
