sim_time,event,value,soc
2628.000137060,run_started,15,0.999609
2656.183471864,waypoint,1,0.865567
2656.233471866,tag,1,0.865171
2679.766806427,waypoint,2,0.752323
2680.016806440,tag,2,0.751128
2686.800140127,recovery,enter,0.715042
2686.800140127,recovery_enter,ClearGlobalCostmap-Context,0.715042
2686.800140127,recovery_exit,ClearGlobalCostmap-Context,0.715042
2686.800140127,recovery_enter,ClearLocalCostmap-Context,0.715042
2686.800140127,recovery_exit,ClearLocalCostmap-Context,0.715042
2686.833473462,recovery_enter,BackUp,0.715042
2687.333473488,recovery_exit,BackUp,0.712630
2687.333473488,recovery,exit,0.712630
2703.200140982,waypoint,3,0.638520
2703.750141011,tag,3,0.636351
2714.183474889,recovery,enter,0.582256
2714.183474889,recovery_enter,ClearGlobalCostmap-Context,0.582256
2714.183474889,recovery_exit,ClearGlobalCostmap-Context,0.582256
2714.183474889,recovery_enter,ClearLocalCostmap-Context,0.582256
2714.183474889,recovery_exit,ClearLocalCostmap-Context,0.582256
2714.233474891,recovery_enter,ClearLocalCostmap-Subtree,0.581711
2714.233474891,recovery_exit,ClearLocalCostmap-Subtree,0.581711
2714.233474891,recovery_enter,ClearGlobalCostmap-Subtree,0.581711
2714.233474891,recovery_exit,ClearGlobalCostmap-Subtree,0.581711
2714.233474891,recovery,exit,0.581711
2729.416809016,waypoint,4,0.510575
2729.483475686,tag,4,0.510575
2756.600143767,waypoint,5,0.376917
2756.600143767,tag,5,0.376917
2783.133478485,waypoint,6,0.247427
2783.133478485,dock,patrol_done,0.247427
2783.150145152,tag,6,0.247427
2812.850146701,waypoint,0,0.102132
2812.850146701,run_ended,15,0.102132
