sim_time,event,value,soc
3368.600175686,run_started,19,0.999609
3397.200177177,waypoint,1,0.864055
3397.300177183,tag,1,0.863263
3420.650178400,waypoint,2,0.751130
3420.833511743,tag,2,0.750338
3443.783512940,waypoint,3,0.638725
3443.850179610,tag,3,0.638328
3469.566847618,waypoint,4,0.512408
3469.566847618,tag,4,0.512408
3497.000182382,waypoint,5,0.377339
3497.033515717,tag,5,0.377339
3524.050183793,waypoint,6,0.245577
3524.050183793,dock,patrol_done,0.245577
3524.116850463,tag,6,0.245184
3554.016852023,waypoint,0,0.099047
3554.016852023,run_ended,19,0.099047
