sim_time,event,value,soc
2442.900127407,run_started,14,0.999609
2471.183462215,waypoint,1,0.865195
2471.216795550,tag,1,0.864799
2494.633463438,waypoint,2,0.752203
2494.716796776,tag,2,0.751807
2517.333464622,waypoint,3,0.641518
2517.483464630,tag,3,0.641122
2543.416799316,waypoint,4,0.513850
2543.500132653,tag,4,0.513453
2570.850134080,waypoint,5,0.379069
2570.866800747,tag,5,0.379069
2597.666802145,waypoint,6,0.248125
2597.666802145,dock,patrol_done,0.248125
2597.750135483,tag,6,0.247733
2627.916803723,waypoint,0,0.100403
2627.916803723,run_ended,14,0.100403
