sim_time,event,value,soc
4656.800242871,run_started,26,0.999609
4684.716910993,waypoint,1,0.866429
4684.766910996,tag,1,0.866429
4708.500245567,waypoint,2,0.752227
4708.816912250,tag,2,0.751030
4731.516913434,waypoint,3,0.640407
4731.550246769,tag,3,0.640407
4757.383581450,waypoint,4,0.514080
4757.466914787,tag,4,0.513683
4785.366916242,waypoint,5,0.375825
4785.500249583,tag,5,0.375032
4812.483584323,waypoint,6,0.243817
4812.483584323,dock,patrol_done,0.243817
4812.516917658,tag,6,0.243425
4842.183585872,waypoint,0,0.098491
4842.183585872,run_ended,26,0.098491
