sim_time,event,value,soc
3554.100185360,run_started,20,0.999609
3582.033520150,waypoint,1,0.866136
3582.050186818,tag,1,0.866136
3605.916854729,waypoint,2,0.751599
3606.000188067,tag,2,0.751204
3629.416855955,waypoint,3,0.637849
3629.616855965,tag,3,0.637062
3655.166857298,waypoint,4,0.511904
3655.200190633,tag,4,0.511508
3682.316858714,waypoint,5,0.378134
3682.350192049,tag,5,0.378134
3709.783526813,waypoint,6,0.244629
3709.783526813,dock,patrol_done,0.244629
3709.816860148,tag,6,0.244233
3739.416861692,waypoint,0,0.099199
3739.416861692,run_ended,20,0.099199
