sim_time,event,value,soc
1117.000058256,run_started,7,0.999609
1145.000059716,waypoint,1,0.866086
1145.016726383,tag,1,0.866086
1168.483394274,waypoint,2,0.753504
1168.600060947,tag,2,0.752712
1191.083395453,waypoint,3,0.643214
1191.083395453,tag,3,0.643214
1216.600063450,waypoint,4,0.517580
1216.616730118,tag,4,0.517580
1243.750064866,waypoint,5,0.383971
1243.883398206,tag,5,0.383575
1270.383399588,waypoint,6,0.254053
1270.383399588,dock,patrol_done,0.254053
1270.550066264,tag,6,0.253259
1300.166734475,waypoint,0,0.108312
1300.166734475,run_ended,7,0.108312
