sim_time,event,value,soc
375.600019589,run_started,3,0.999604
405.433354478,waypoint,1,0.858948
405.433354478,tag,1,0.858948
429.700022410,waypoint,2,0.742723
429.900022421,tag,2,0.741912
453.216690303,waypoint,3,0.628715
453.266690306,tag,3,0.628715
479.266691662,waypoint,4,0.501587
479.300024997,tag,4,0.501195
507.333359792,waypoint,5,0.364212
507.433359798,tag,5,0.363820
533.900027845,waypoint,6,0.234372
533.900027845,dock,patrol_done,0.234372
533.950027847,tag,6,0.234372
564.016696082,waypoint,0,0.087464
564.016696082,run_ended,3,0.087464
