sim_time,event,value,soc
2257.500117737,run_started,13,0.999604
2285.700119208,waypoint,1,0.865321
2285.750119211,tag,1,0.865321
2309.716787127,waypoint,2,0.750372
2309.733453795,tag,2,0.750372
2332.783454997,waypoint,3,0.638438
2332.866788335,tag,3,0.638042
2358.666789680,waypoint,4,0.511736
2358.750123018,tag,4,0.511340
2386.050124442,waypoint,5,0.377071
2386.083457777,tag,5,0.377071
2412.916792510,waypoint,6,0.245797
2412.916792510,dock,patrol_done,0.245797
2413.183459190,tag,6,0.244989
2442.816794069,waypoint,0,0.099500
2442.816794069,run_ended,13,0.099500
