sim_time,event,value,soc
2062.400107562,run_started,12,0.999608
2090.100109007,waypoint,1,0.867277
2090.300109017,tag,1,0.866490
2113.816776910,waypoint,2,0.753473
2114.000110253,tag,2,0.752684
2136.716778105,waypoint,3,0.641966
2136.833444777,tag,3,0.641570
2147.716778678,recovery,enter,0.585196
2147.716778678,recovery_enter,ClearGlobalCostmap-Context,0.585196
2147.716778678,recovery_exit,ClearGlobalCostmap-Context,0.585196
2147.716778678,recovery_enter,ClearLocalCostmap-Context,0.585196
2147.716778678,recovery_exit,ClearLocalCostmap-Context,0.585196
2147.750112013,recovery_enter,Spin,0.585196
2148.983445411,recovery_exit,Spin,0.579668
2148.983445411,recovery_enter,Wait,0.579668
2154.066779009,recovery_exit,Wait,0.559497
2154.066779009,recovery,exit,0.559497
2172.516779972,recovery,enter,0.474101
2172.516779972,recovery_enter,ClearLocalCostmap-Context,0.474101
2172.516779972,recovery_exit,ClearLocalCostmap-Context,0.474101
2172.516779972,recovery,exit,0.474101
2173.766780037,waypoint,4,0.469356
2173.816780040,tag,4,0.468960
2200.866781450,waypoint,5,0.335809
2200.950114788,tag,5,0.335412
2227.366782832,waypoint,6,0.206313
2227.366782832,dock,patrol_done,0.206313
2227.433449503,tag,6,0.205920
2257.483451070,waypoint,0,0.059487
2257.483451070,run_ended,12,0.059487
