sim_time,event,value,soc
747.400038979,run_started,5,0.999604
775.233373764,waypoint,1,0.866922
775.366707105,tag,1,0.866526
798.733374990,waypoint,2,0.753891
798.783374993,tag,2,0.753891
821.866709530,waypoint,3,0.641609
821.900042865,tag,3,0.641213
832.900043439,recovery,enter,0.584400
832.900043439,recovery_enter,ClearGlobalCostmap-Context,0.584400
832.900043439,recovery_exit,ClearGlobalCostmap-Context,0.584400
832.900043439,recovery_enter,ClearLocalCostmap-Context,0.584400
832.900043439,recovery_exit,ClearLocalCostmap-Context,0.584400
832.950043441,recovery_enter,ClearLocalCostmap-Subtree,0.584400
832.950043441,recovery_exit,ClearLocalCostmap-Subtree,0.584400
832.950043441,recovery_enter,ClearGlobalCostmap-Subtree,0.584400
832.950043441,recovery_exit,ClearGlobalCostmap-Subtree,0.584400
832.950043441,recovery,exit,0.584400
848.083377564,waypoint,4,0.513607
848.266710907,tag,4,0.512820
875.533378995,waypoint,5,0.378424
875.533378995,tag,5,0.378424
902.416713731,waypoint,6,0.247267
902.416713731,dock,patrol_done,0.247267
902.483380401,tag,6,0.247267
932.333381958,waypoint,0,0.101095
932.333381958,run_ended,5,0.101095
