sim_time,event,value,soc
2812.900146704,run_started,16,0.999608
2840.900148164,waypoint,1,0.866185
2840.933481499,tag,1,0.866185
2864.333482719,waypoint,2,0.753655
2864.366816055,tag,2,0.753655
2887.033483903,waypoint,3,0.642989
2887.116817241,tag,3,0.642592
2912.950151922,waypoint,4,0.516119
2913.133485265,tag,4,0.515332
2940.033486668,waypoint,5,0.382754
2940.116820005,tag,5,0.382358
2966.700154725,waypoint,6,0.252387
2966.700154725,dock,patrol_done,0.252387
2966.816821398,tag,6,0.251989
2996.733489625,waypoint,0,0.105960
2996.733489625,run_ended,16,0.105960
