sim_time,event,value,soc
1867.000097371,run_started,11,0.999604
1894.683432148,waypoint,1,0.867646
1894.883432159,tag,1,0.866855
1918.700100068,waypoint,2,0.752317
1918.700100068,tag,2,0.752317
1941.916767945,waypoint,3,0.639546
1941.933434613,tag,3,0.639546
1952.883435184,recovery,enter,0.583295
1952.883435184,recovery_enter,ClearGlobalCostmap-Context,0.583295
1952.883435184,recovery_exit,ClearGlobalCostmap-Context,0.583295
1952.916768519,recovery_enter,ClearLocalCostmap-Context,0.582750
1952.916768519,recovery_exit,ClearLocalCostmap-Context,0.582750
1952.933435186,recovery_enter,BackUp,0.582750
1962.983435710,recovery_exit,BackUp,0.542685
1962.983435710,recovery_enter,ClearLocalCostmap-Subtree,0.542685
1962.983435710,recovery_exit,ClearLocalCostmap-Subtree,0.542685
1962.983435710,recovery_enter,ClearGlobalCostmap-Subtree,0.542685
1962.983435710,recovery_exit,ClearGlobalCostmap-Subtree,0.542685
1962.983435710,recovery,exit,0.542685
1978.483436519,waypoint,4,0.470183
1978.500103186,tag,4,0.470183
2005.816771278,waypoint,5,0.335578
2005.900104615,tag,5,0.335183
2032.366772662,waypoint,6,0.205798
2032.366772662,dock,patrol_done,0.205798
2032.766772683,tag,6,0.204118
2062.333440892,waypoint,0,0.059330
2062.333440892,run_ended,11,0.059330
