sim_time,event,value,soc
4288.700223673,run_started,24,0.999608
4316.566891793,waypoint,1,0.866972
4316.633558463,tag,1,0.866576
4339.916893010,waypoint,2,0.754484
4339.933559678,tag,2,0.754484
4362.816894205,waypoint,3,0.642938
4362.883560875,tag,3,0.642938
4389.033562239,waypoint,4,0.514757
4389.050228906,tag,4,0.514757
4416.100230317,waypoint,5,0.381486
4416.200230322,tag,5,0.381090
4442.716898372,waypoint,6,0.251350
4442.716898372,dock,patrol_done,0.251350
4442.883565047,tag,6,0.250956
4473.083566622,waypoint,0,0.102928
4473.083566622,run_ended,24,0.102928
