sim_time,event,value,soc
1489.600077688,run_started,9,0.999609
1498.566744823,recovery,enter,0.957021
1498.566744823,recovery_enter,ClearGlobalCostmap-Context,0.957021
1498.566744823,recovery_exit,ClearGlobalCostmap-Context,0.957021
1498.583411490,recovery_enter,ClearLocalCostmap-Context,0.957021
1498.583411490,recovery_exit,ClearLocalCostmap-Context,0.957021
1498.616744825,recovery_enter,Spin,0.956500
1500.800078272,recovery_exit,Spin,0.946140
1500.800078272,recovery,exit,0.946140
1520.350079292,waypoint,1,0.852662
1520.433412630,tag,1,0.852266
1544.400080546,waypoint,2,0.737261
1544.516747219,tag,2,0.736865
1567.550081754,waypoint,3,0.625116
1567.616748424,tag,3,0.624720
1578.583415662,recovery,enter,0.568230
1578.583415662,recovery_enter,ClearGlobalCostmap-Context,0.568230
1578.583415662,recovery_exit,ClearGlobalCostmap-Context,0.568230
1578.616748997,recovery_enter,ClearLocalCostmap-Context,0.567685
1578.616748997,recovery_exit,ClearLocalCostmap-Context,0.567685
1578.633415665,recovery_enter,Wait,0.567685
1583.650082593,recovery_exit,Wait,0.547813
1583.650082593,recovery,exit,0.547813
1598.333416692,waypoint,4,0.479012
1598.450083365,tag,4,0.478616
1625.500084776,waypoint,5,0.345148
1625.850084794,tag,5,0.343925
1651.816752815,waypoint,6,0.216260
1651.816752815,dock,patrol_done,0.216260
1651.816752815,tag,6,0.216260
1681.850087715,waypoint,0,0.069782
1681.850087715,run_ended,9,0.069782
