sim_time,event,value,soc
0.100000005,run_started,1,0.999670
29.150001520,waypoint,1,0.883515
29.300001528,tag,1,0.882837
53.233336109,waypoint,2,0.786224
53.233336109,tag,2,0.786224
76.866670675,waypoint,3,0.689837
76.933337345,tag,3,0.689507
87.466671228,recovery_block,enter,0.643583
87.466671228,recovery_enter,ClearGlobalCostmap-Context,0.643583
87.466671228,recovery_exit,ClearGlobalCostmap-Context,0.643583
87.500004563,recovery_enter,ClearLocalCostmap-Context,0.643123
87.500004563,recovery_exit,ClearLocalCostmap-Context,0.643123
87.533337898,recovery_enter,ClearLocalCostmap-Subtree,0.643123
87.533337898,recovery_exit,ClearLocalCostmap-Subtree,0.643123
87.533337898,recovery_enter,ClearGlobalCostmap-Subtree,0.643123
87.533337898,recovery_exit,ClearGlobalCostmap-Subtree,0.643123
87.533337898,recovery_block,exit,0.643123
103.633338738,waypoint,4,0.579850
103.900005418,tag,4,0.578801
131.383340185,waypoint,5,0.465126
131.416673520,tag,5,0.464795
157.850008232,waypoint,6,0.356080
157.850008232,dock,patrol_done,0.356080
158.050008242,tag,6,0.355401
188.400009825,waypoint,0,0.230524
188.400009825,run_ended,1,0.230524
