sim_time,event,value,soc
9447.800492741,run_started,51,0.999604
9476.700494248,waypoint,1,0.862637
9476.733827583,tag,1,0.862637
9500.783828837,waypoint,2,0.747706
9500.817162172,tag,2,0.747311
9524.550496743,waypoint,3,0.632622
9524.583830079,tag,3,0.632622
9535.317163972,recovery,enter,0.576569
9535.317163972,recovery_enter,ClearGlobalCostmap-Context,0.576569
9535.317163972,recovery_exit,ClearGlobalCostmap-Context,0.576569
9535.350497307,recovery_enter,ClearLocalCostmap-Context,0.576569
9535.350497307,recovery_exit,ClearLocalCostmap-Context,0.576569
9535.383830642,recovery_enter,BackUp,0.576569
9545.417164498,recovery_exit,BackUp,0.536101
9545.417164498,recovery_enter,ClearLocalCostmap-Subtree,0.536101
9545.417164498,recovery_exit,ClearLocalCostmap-Subtree,0.536101
9545.417164498,recovery_enter,ClearGlobalCostmap-Subtree,0.536101
9545.417164498,recovery_exit,ClearGlobalCostmap-Subtree,0.536101
9545.417164498,recovery,exit,0.536101
9561.050498647,waypoint,4,0.463149
9561.067165315,tag,4,0.463149
9589.500500131,waypoint,5,0.324001
9589.583833469,tag,5,0.324001
9614.700501445,dock,low_soc,0.199902
9644.800503015,waypoint,0,0.052956
9644.800503015,run_ended,51,0.052956
