sim_time,event,value,soc
7927.700413461,run_started,43,0.999608
7956.383748291,waypoint,1,0.863722
7956.433748293,tag,1,0.863326
7980.517082883,waypoint,2,0.747940
7980.533749550,tag,2,0.747940
8003.967084106,waypoint,3,0.634495
8004.100417446,tag,3,0.633681
8014.783751336,recovery,enter,0.578555
8014.783751336,recovery_enter,ClearGlobalCostmap-Context,0.578555
8014.783751336,recovery_exit,ClearGlobalCostmap-Context,0.578555
8014.800418004,recovery_enter,ClearLocalCostmap-Context,0.578010
8014.800418004,recovery_exit,ClearLocalCostmap-Context,0.578010
8014.833751339,recovery_enter,Wait,0.578010
8019.900418270,recovery_exit,Wait,0.557797
8019.900418270,recovery,exit,0.557797
8034.883752385,waypoint,4,0.487955
8034.917085720,tag,4,0.487559
8062.567087162,waypoint,5,0.352400
8062.600420497,tag,5,0.352007
8089.183755217,waypoint,6,0.222690
8089.183755217,dock,patrol_done,0.222690
8089.217088552,tag,6,0.222294
8119.683756807,waypoint,0,0.074206
8119.683756807,run_ended,43,0.074206
