sim_time,event,value,soc
1880.400098070,run_started,11,0.999604
1909.083432899,waypoint,1,0.863842
1909.283432910,tag,1,0.863045
1933.066767483,waypoint,2,0.748816
1933.150100821,tag,2,0.748425
1956.950102062,waypoint,3,0.633327
1956.966768730,tag,3,0.633327
1967.650102620,recovery,enter,0.577939
1967.650102620,recovery_enter,ClearGlobalCostmap-Context,0.577939
1967.650102620,recovery_exit,ClearGlobalCostmap-Context,0.577939
1967.683435956,recovery_enter,ClearLocalCostmap-Context,0.577939
1967.683435956,recovery_exit,ClearLocalCostmap-Context,0.577939
1967.716769291,recovery_enter,Spin,0.577394
1968.950102688,recovery_exit,Spin,0.571948
1968.950102688,recovery_enter,Wait,0.571948
1974.016769619,recovery_exit,Wait,0.551810
1974.016769619,recovery,exit,0.551810
1989.800103776,waypoint,4,0.477383
1990.050103789,tag,4,0.476557
2017.683438563,waypoint,5,0.341069
2017.766771901,tag,5,0.340673
2044.366773288,waypoint,6,0.210705
2044.366773288,dock,patrol_done,0.210705
2044.533439964,tag,6,0.209898
2074.350108185,waypoint,0,0.064202
2074.350108185,run_ended,11,0.064202
