sim_time,event,value,soc
1505.900078538,run_started,9,0.999609
1535.100080061,waypoint,1,0.861374
1535.150080064,tag,1,0.861374
1559.300081323,waypoint,2,0.745538
1559.300081323,tag,2,0.745538
1582.666749209,waypoint,3,0.632395
1582.766749214,tag,3,0.632002
1608.850083908,waypoint,4,0.504412
1608.966750580,tag,4,0.504021
1636.550085352,waypoint,5,0.368545
1636.583418687,tag,5,0.368545
1663.216753410,waypoint,6,0.238345
1663.216753410,dock,patrol_done,0.238345
1663.233420077,tag,6,0.238345
1693.133421637,waypoint,0,0.092281
1693.133421637,run_ended,9,0.092281
