sim_time,event,value,soc
8687.100453067,run_started,47,0.999604
8716.483787933,waypoint,1,0.861044
8716.517121268,tag,1,0.860648
8740.450455849,waypoint,2,0.746088
8740.567122522,tag,2,0.745697
8763.767123732,waypoint,3,0.632954
8763.967123743,tag,3,0.632144
8789.683791751,waypoint,4,0.506080
8789.750458421,tag,4,0.505684
8818.017126562,waypoint,5,0.366811
8818.100459899,tag,5,0.366419
8844.383794603,waypoint,6,0.238259
8844.383794603,dock,patrol_done,0.238259
8844.433794606,tag,6,0.237863
8874.800462856,waypoint,0,0.089916
8874.800462856,run_ended,47,0.089916
