sim_time,event,value,soc
5854.000305309,run_started,32,0.999609
5883.416973510,waypoint,1,0.860573
5883.650306856,tag,1,0.859762
5907.566974770,waypoint,2,0.745283
5907.583641437,tag,2,0.745283
5930.833642650,waypoint,3,0.632189
5931.000309325,tag,3,0.631365
5956.766977336,waypoint,4,0.505315
5956.816977338,tag,4,0.504922
5984.683645458,waypoint,5,0.368482
5984.883645469,tag,5,0.367676
6010.866980157,waypoint,6,0.240300
6010.866980157,dock,patrol_done,0.240300
6010.950313495,tag,6,0.239909
6041.066981732,waypoint,0,0.093169
6041.066981732,run_ended,32,0.093169
