sim_time,event,value,soc
9644.900503020,run_started,52,0.999609
9673.467171177,waypoint,1,0.864181
9673.733837857,tag,1,0.862956
9697.383839091,waypoint,2,0.749647
9697.483839096,tag,2,0.749252
9721.017173657,waypoint,3,0.634962
9721.100506994,tag,3,0.634565
9747.033841680,waypoint,4,0.507663
9747.117175018,tag,4,0.507271
9775.283843154,waypoint,5,0.369858
9775.467176496,tag,5,0.369052
9781.350510137,recovery,enter,0.337127
9781.350510137,recovery_enter,ClearGlobalCostmap-Context,0.337127
9781.350510137,recovery_exit,ClearGlobalCostmap-Context,0.337127
9781.400510139,recovery_enter,ClearLocalCostmap-Context,0.336582
9781.400510139,recovery_exit,ClearLocalCostmap-Context,0.336582
9781.433843474,recovery_enter,Spin,0.336582
9783.617176922,recovery_exit,Spin,0.326338
9783.617176922,recovery,exit,0.326338
9804.600511349,waypoint,6,0.226252
9804.600511349,dock,patrol_done,0.226252
9804.600511349,tag,6,0.226252
9835.283846283,waypoint,0,0.077289
9835.283846283,run_ended,52,0.077289
