sim_time,event,value,soc
3389.500176776,run_started,19,0.999609
3418.566844958,waypoint,1,0.862225
3418.650178296,tag,1,0.861834
3442.666846215,waypoint,2,0.746954
3442.800179556,tag,2,0.746152
3466.033514101,waypoint,3,0.633527
3466.100180771,tag,3,0.633136
3476.566847983,recovery,enter,0.579252
3476.566847983,recovery_enter,ClearGlobalCostmap-Context,0.579252
3476.566847983,recovery_exit,ClearGlobalCostmap-Context,0.579252
3476.600181318,recovery_enter,ClearLocalCostmap-Context,0.578707
3476.600181318,recovery_exit,ClearLocalCostmap-Context,0.578707
3476.633514653,recovery_enter,Wait,0.578707
3481.650181582,recovery_exit,Wait,0.558855
3481.650181582,recovery,exit,0.558855
3497.150182390,waypoint,4,0.486358
3497.216849060,tag,4,0.485967
3525.200183853,waypoint,5,0.348553
3525.216850521,tag,5,0.348553
3530.833517480,recovery,enter,0.318451
3530.833517480,recovery_enter,ClearGlobalCostmap-Context,0.318451
3530.833517480,recovery_exit,ClearGlobalCostmap-Context,0.318451
3530.866850815,recovery_enter,ClearLocalCostmap-Context,0.318451
3530.866850815,recovery_exit,ClearLocalCostmap-Context,0.318451
3530.900184150,recovery_enter,BackUp,0.317898
3540.950184674,recovery_exit,BackUp,0.277919
3540.950184674,recovery_enter,ClearLocalCostmap-Subtree,0.277919
3540.950184674,recovery_exit,ClearLocalCostmap-Subtree,0.277919
3540.950184674,recovery_enter,ClearGlobalCostmap-Subtree,0.277919
3540.950184674,recovery_exit,ClearGlobalCostmap-Subtree,0.277919
3540.950184674,recovery,exit,0.277919
3556.700185496,dock,low_soc,0.199892
3587.550187105,waypoint,0,0.049246
3587.550187105,run_ended,19,0.049246
