sim_time,event,value,soc
7361.600383937,run_started,40,0.999604
7390.733718790,waypoint,1,0.861822
7390.817052127,tag,1,0.861427
7414.967053387,waypoint,2,0.745999
7415.250386735,tag,2,0.744777
7439.067054644,waypoint,3,0.629703
7439.167054649,tag,3,0.629307
7465.200389340,waypoint,4,0.501656
7465.217056008,tag,4,0.501656
7493.250390803,waypoint,5,0.364584
7493.250390803,tag,5,0.364584
7519.767058853,waypoint,6,0.235365
7519.767058853,dock,patrol_done,0.235365
7519.933725528,tag,6,0.234568
7549.933727093,waypoint,0,0.088108
7549.950393760,run_ended,40,0.088108
