sim_time,event,value,soc
944.300049249,run_started,6,0.999609
973.066717416,waypoint,1,0.863364
973.100050751,tag,1,0.862971
997.150052005,waypoint,2,0.748053
997.183385340,tag,2,0.748053
1004.466719053,recovery,enter,0.709540
1004.466719053,recovery_enter,ClearGlobalCostmap-Context,0.709540
1004.466719053,recovery_exit,ClearGlobalCostmap-Context,0.709540
1004.500052388,recovery_enter,ClearLocalCostmap-Context,0.709540
1004.500052388,recovery_exit,ClearLocalCostmap-Context,0.709540
1004.533385723,recovery_enter,BackUp,0.708995
1005.016719082,recovery_exit,BackUp,0.706620
1005.016719082,recovery,exit,0.706620
1021.333386600,waypoint,3,0.631361
1021.400053270,tag,3,0.630970
1047.283387953,waypoint,4,0.504529
1047.316721288,tag,4,0.504132
1075.033389400,waypoint,5,0.368075
1075.133389405,tag,5,0.367678
1101.500057447,waypoint,6,0.238697
1101.500057447,dock,patrol_done,0.238697
1101.583390785,tag,6,0.238697
1131.783392360,waypoint,0,0.091467
1131.783392360,run_ended,6,0.091467
