sim_time,event,value,soc
3963.000206686,run_started,22,0.999604
3991.950208196,waypoint,1,0.862656
3992.100208204,tag,1,0.861855
4016.216876128,waypoint,2,0.746608
4016.216876128,tag,2,0.746608
4039.866877362,waypoint,3,0.632071
4039.883544029,tag,3,0.632071
4065.883545385,waypoint,4,0.504685
4065.883545385,tag,4,0.504685
4093.583546830,waypoint,5,0.368748
4093.650213500,tag,5,0.368352
4120.300214890,waypoint,6,0.238156
4120.300214890,dock,patrol_done,0.238156
4120.316881557,tag,6,0.238156
4150.216883117,waypoint,0,0.091781
4150.216883117,run_ended,22,0.091781
