sim_time,event,value,soc
563.500029388,run_started,4,0.999609
593.350030945,waypoint,1,0.858948
593.366697613,tag,1,0.858948
617.250032192,waypoint,2,0.744431
617.333365529,tag,2,0.744040
640.650033412,waypoint,3,0.630859
640.716700082,tag,3,0.630468
666.683368103,waypoint,4,0.503478
666.700034771,tag,4,0.503082
694.400036215,waypoint,5,0.367149
694.433369550,tag,5,0.367149
720.700037587,waypoint,6,0.238636
720.700037587,dock,patrol_done,0.238636
720.716704254,tag,6,0.238636
750.700039152,waypoint,0,0.092236
750.700039152,run_ended,4,0.092236
