sim_time,event,value,soc
8874.900462862,run_started,48,0.999609
8903.683797696,waypoint,1,0.863405
8903.800464369,tag,1,0.862611
8927.767132285,waypoint,2,0.748062
8927.783798953,tag,2,0.748062
8951.617133529,waypoint,3,0.632675
8951.700466867,tag,3,0.632272
8977.150468194,waypoint,4,0.507504
8977.250468200,tag,4,0.507113
9005.133802987,waypoint,5,0.370231
9005.167136322,tag,5,0.370231
9031.533804364,waypoint,6,0.241413
9031.533804364,dock,patrol_done,0.241413
9031.583804367,tag,6,0.241413
9061.350472586,waypoint,0,0.095767
9061.350472586,run_ended,48,0.095767
