sim_time,event,value,soc
6041.100315067,run_started,33,0.999607
6070.000316575,waypoint,1,0.862613
6070.033649910,tag,1,0.862613
6094.233651172,waypoint,2,0.746946
6094.500317852,tag,2,0.745713
6117.916985740,waypoint,3,0.632220
6117.966985743,tag,3,0.632220
6143.733653753,waypoint,4,0.505883
6143.750320421,tag,4,0.505883
6171.683655211,waypoint,5,0.369162
6171.900321889,tag,5,0.367904
6198.266989931,waypoint,6,0.239515
6198.266989931,dock,patrol_done,0.239515
6198.283656599,tag,6,0.239515
6228.433658171,waypoint,0,0.092235
6228.433658171,run_ended,33,0.092235
