sim_time,event,value,soc
0.100000005,run_started,1,0.999609
30.750001603,waypoint,1,0.855736
30.916668279,tag,1,0.854935
55.083336206,waypoint,2,0.739659
55.133336208,tag,2,0.739263
78.433337423,waypoint,3,0.626181
78.533337429,tag,3,0.625790
89.033337976,recovery,enter,0.571324
89.033337976,recovery_enter,ClearGlobalCostmap-Context,0.571324
89.033337976,recovery_exit,ClearGlobalCostmap-Context,0.571324
89.066671311,recovery_enter,ClearLocalCostmap-Context,0.571324
89.066671311,recovery_exit,ClearLocalCostmap-Context,0.571324
89.116671314,recovery_enter,ClearLocalCostmap-Subtree,0.570779
89.116671314,recovery_exit,ClearLocalCostmap-Subtree,0.570779
89.116671314,recovery_enter,ClearGlobalCostmap-Subtree,0.570779
89.116671314,recovery_exit,ClearGlobalCostmap-Subtree,0.570779
89.116671314,recovery,exit,0.570779
104.583338787,waypoint,4,0.498679
104.833338800,tag,4,0.497454
132.550006913,waypoint,5,0.361859
132.566673580,tag,5,0.361859
158.816674949,waypoint,6,0.233398
158.816674949,dock,patrol_done,0.233398
158.866674952,tag,6,0.233398
188.833343181,waypoint,0,0.086919
188.833343181,run_ended,1,0.086919
