sim_time,event,value,soc
10982.200572766,run_started,59,0.999609
11011.800574310,waypoint,1,0.859553
11011.850574312,tag,1,0.859553
11035.750575559,waypoint,2,0.745123
11035.850575564,tag,2,0.744731
11059.650576805,waypoint,3,0.629609
11059.683910140,tag,3,0.629609
11070.433910701,recovery,enter,0.573617
11070.433910701,recovery_enter,ClearGlobalCostmap-Context,0.573617
11070.433910701,recovery_exit,ClearGlobalCostmap-Context,0.573617
11070.467244036,recovery_enter,ClearLocalCostmap-Context,0.573617
11070.467244036,recovery_exit,ClearLocalCostmap-Context,0.573617
11070.500577371,recovery_enter,Spin,0.573080
11071.717244101,recovery_exit,Spin,0.567612
11071.717244101,recovery_enter,Wait,0.567612
11076.767244365,recovery_exit,Wait,0.547911
11076.767244365,recovery,exit,0.547911
11095.000578649,recovery,enter,0.462482
11095.000578649,recovery_enter,ClearLocalCostmap-Context,0.462482
11095.000578649,recovery_exit,ClearLocalCostmap-Context,0.462482
11095.417245337,waypoint,4,0.460899
11095.517245342,tag,4,0.460504
11095.000578649,recovery,exit,0.462482
11123.800580151,waypoint,5,0.322239
11123.817246818,tag,5,0.322239
11148.600581444,dock,low_soc,0.199767
11199.700584109,run_ended,59,0
