sim_time,event,value,soc
10410.300542939,run_started,56,0.999604
10439.817211145,waypoint,1,0.860112
10439.867211148,tag,1,0.860112
10464.000545740,waypoint,2,0.744402
10464.000545740,tag,2,0.744402
10487.400546960,waypoint,3,0.630949
10487.617213638,tag,3,0.630086
10513.467214986,waypoint,4,0.503650
10513.483881654,tag,4,0.503650
10541.117216428,waypoint,5,0.367798
10541.150549763,tag,5,0.367798
10567.317217795,waypoint,6,0.239654
10567.317217795,dock,patrol_done,0.239654
10567.333884462,tag,6,0.239654
10598.033886063,waypoint,0,0.090511
10598.033886063,run_ended,56,0.090511
