sim_time,event,value,soc
8308.200433306,run_started,45,0.999609
8336.767101462,waypoint,1,0.864154
8336.983768140,tag,1,0.863353
8361.217102738,waypoint,2,0.747229
8361.267102740,tag,2,0.747229
8385.533770672,waypoint,3,0.630098
8385.633770678,tag,3,0.629707
8410.950438665,waypoint,4,0.505264
8410.950438665,tag,4,0.505264
8442.000440284,waypoint,5,0.355859
8442.033773619,tag,5,0.355859
8468.417108329,waypoint,6,0.226788
8468.417108329,dock,patrol_done,0.226788
8468.583775004,tag,6,0.226385
8498.383776558,waypoint,0,0.080601
8498.383776558,run_ended,45,0.080601
