sim_time,event,value,soc
5276.200275175,run_started,29,0.999609
5305.716943381,waypoint,1,0.860263
5305.733610048,tag,1,0.860263
5329.883611308,waypoint,2,0.744886
5329.933611311,tag,2,0.744491
5353.850279225,waypoint,3,0.628962
5353.883612560,tag,3,0.628962
5382.250280706,recovery,enter,0.490855
5382.250280706,recovery_enter,ClearLocalCostmap-Context,0.490855
5382.250280706,recovery_exit,ClearLocalCostmap-Context,0.490855
5382.250280706,recovery,exit,0.490855
5386.583614265,waypoint,4,0.473611
5386.633614268,tag,4,0.473218
5415.400282435,waypoint,5,0.332899
5415.400282435,tag,5,0.332503
5441.633617136,waypoint,6,0.203637
5441.633617136,dock,patrol_done,0.203637
5441.650283804,tag,6,0.203637
5471.750285374,waypoint,0,0.056750
5471.750285374,run_ended,29,0.056750
