sim_time,event,value,soc
4522.100235845,run_started,25,0.999609
4551.116904025,waypoint,1,0.862180
4551.116904025,tag,1,0.862180
4575.233571950,waypoint,2,0.746847
4575.283571952,tag,2,0.746847
4600.183573251,waypoint,3,0.627296
4600.383573262,tag,3,0.626490
4625.850241256,waypoint,4,0.501412
4625.850241256,tag,4,0.501412
4654.100242730,waypoint,5,0.363015
4654.133576065,tag,5,0.363015
4680.333577431,waypoint,6,0.234907
4680.333577431,dock,patrol_done,0.234907
4680.383577434,tag,6,0.234907
4710.566912341,waypoint,0,0.087683
4710.566912341,run_ended,25,0.087683
