sim_time,event,value,soc
188.900009851,run_started,2,0.999609
217.600011348,waypoint,1,0.863424
217.683344686,tag,1,0.863424
241.850012613,waypoint,2,0.747684
242.183345964,tag,2,0.746458
265.450013844,waypoint,3,0.633381
265.766680527,tag,3,0.632109
291.683348545,waypoint,4,0.505320
291.716681880,tag,4,0.504924
319.716683341,waypoint,5,0.367902
319.833350013,tag,5,0.367499
346.133351385,waypoint,6,0.238966
346.133351385,dock,patrol_done,0.238966
346.400018066,tag,6,0.237734
376.716686313,waypoint,0,0.090149
376.716686313,run_ended,2,0.090149
