sim_time,event,value,soc
1318.700068775,run_started,8,0.999604
1348.333403654,waypoint,1,0.859612
1348.350070321,tag,1,0.859612
1372.366738241,waypoint,2,0.744740
1372.433404911,tag,2,0.744344
1395.600072786,waypoint,3,0.631690
1395.966739472,tag,3,0.630364
1421.716740814,waypoint,4,0.504118
1421.783407485,tag,4,0.504118
1449.633408937,waypoint,5,0.367539
1449.683408940,tag,5,0.367539
1476.200076989,waypoint,6,0.237851
1476.200076989,dock,patrol_done,0.237851
1476.200076989,tag,6,0.237851
1505.800078533,waypoint,0,0.093019
1505.800078533,run_ended,8,0.093019
