sim_time,event,value,soc
6415.800334610,run_started,35,0.999608
6444.950336130,waypoint,1,0.861832
6444.967002797,tag,1,0.861832
6468.967004049,waypoint,2,0.746926
6469.033670719,tag,2,0.746534
6492.633671950,waypoint,3,0.632235
6492.900338631,tag,3,0.630958
6518.583673303,waypoint,4,0.505515
6518.700339976,tag,4,0.504717
6546.300341416,waypoint,5,0.369100
6546.333674751,tag,5,0.369100
6572.600342787,waypoint,6,0.240600
6572.600342787,dock,patrol_done,0.240600
6572.633676122,tag,6,0.240600
6603.300344388,waypoint,0,0.091329
6603.300344388,run_ended,35,0.091329
