sim_time,event,value,soc
376.800019651,run_started,3,0.999609
405.516687816,waypoint,1,0.863376
405.600021153,tag,1,0.862978
429.700022410,waypoint,2,0.747661
429.766689080,tag,2,0.747661
453.150023633,waypoint,3,0.634258
453.316690308,tag,3,0.633440
478.950024979,waypoint,4,0.507832
478.983358314,tag,4,0.507832
506.850026434,waypoint,5,0.370776
506.983359774,tag,5,0.370384
533.333361148,waypoint,6,0.241456
533.350027816,dock,patrol_done,0.241456
533.366694483,tag,6,0.241456
563.416696051,waypoint,0,0.094652
563.416696051,run_ended,3,0.094652
