sim_time,event,value,soc
6977.600363910,run_started,38,0.999608
7006.917032105,waypoint,1,0.860906
7006.967032108,tag,1,0.860906
7031.733700066,waypoint,2,0.742837
7032.083700085,tag,2,0.741586
7055.200367957,waypoint,3,0.628974
7055.217034624,tag,3,0.628974
7066.033701855,recovery,enter,0.572997
7066.033701855,recovery_enter,ClearGlobalCostmap-Context,0.572997
7066.033701855,recovery_exit,ClearGlobalCostmap-Context,0.572997
7066.067035190,recovery_enter,ClearLocalCostmap-Context,0.572997
7066.067035190,recovery_exit,ClearLocalCostmap-Context,0.572997
7066.100368525,recovery_enter,BackUp,0.572452
7076.183702385,recovery_exit,BackUp,0.532480
7076.183702385,recovery_enter,ClearLocalCostmap-Subtree,0.532480
7076.183702385,recovery_exit,ClearLocalCostmap-Subtree,0.532480
7076.183702385,recovery_enter,ClearGlobalCostmap-Subtree,0.532480
7076.183702385,recovery_exit,ClearGlobalCostmap-Subtree,0.532480
7076.183702385,recovery,exit,0.532480
7091.683703193,waypoint,4,0.459980
7091.700369860,tag,4,0.459583
7119.400371305,waypoint,5,0.323540
7119.433704640,tag,5,0.323540
7144.500372614,dock,low_soc,0.199695
7174.850374197,waypoint,0,0.051916
7174.850374197,run_ended,38,0.051916
