sim_time,event,value,soc
1131.800059027,run_started,7,0.999608
1160.666727200,waypoint,1,0.863024
1160.866727210,tag,1,0.862225
1184.633395116,waypoint,2,0.748139
1184.833395127,tag,2,0.747327
1208.250063015,waypoint,3,0.633807
1208.316729685,tag,3,0.633416
1218.983396908,recovery,enter,0.578493
1218.983396908,recovery_enter,ClearGlobalCostmap-Context,0.578493
1218.983396908,recovery_exit,ClearGlobalCostmap-Context,0.578493
1219.016730243,recovery_enter,ClearLocalCostmap-Context,0.577948
1219.016730243,recovery_exit,ClearLocalCostmap-Context,0.577948
1219.033396910,recovery_enter,ClearLocalCostmap-Subtree,0.577948
1219.033396910,recovery_exit,ClearLocalCostmap-Subtree,0.577948
1219.033396910,recovery_enter,ClearGlobalCostmap-Subtree,0.577948
1219.033396910,recovery_exit,ClearGlobalCostmap-Subtree,0.577948
1219.033396910,recovery,exit,0.577948
1234.466731049,waypoint,4,0.505899
1234.516731051,tag,4,0.505508
1262.350065836,waypoint,5,0.369351
1262.416732506,tag,5,0.368960
1288.583400538,waypoint,6,0.241274
1288.583400538,dock,patrol_done,0.241274
1288.666733875,tag,6,0.240878
1318.683402108,waypoint,0,0.094464
1318.683402108,run_ended,7,0.094464
