sim_time,event,value,soc
6790.100354131,run_started,37,0.999607
6819.033688973,waypoint,1,0.862549
6819.033688973,tag,1,0.862549
6843.150356898,waypoint,2,0.747280
6843.200356900,tag,2,0.746888
6866.600358121,waypoint,3,0.633484
6866.667024791,tag,3,0.633484
6892.900359492,waypoint,4,0.504853
6893.000359497,tag,4,0.504449
6920.500360932,waypoint,5,0.369393
6920.517027599,tag,5,0.369393
6947.217028992,waypoint,6,0.239162
6947.217028992,dock,patrol_done,0.239162
6947.383695667,tag,6,0.238768
6977.583697242,waypoint,0,0.091580
6977.583697242,run_ended,37,0.091580
