sim_time,event,value,soc
8119.700423475,run_started,44,0.999604
8149.533758364,waypoint,1,0.858991
8149.650425037,tag,1,0.858600
8173.850426299,waypoint,2,0.742800
8173.900426302,tag,2,0.742404
8197.817094216,waypoint,3,0.626949
8197.817094216,tag,3,0.626949
8223.583762226,waypoint,4,0.501042
8223.650428896,tag,4,0.500647
8251.617097022,waypoint,5,0.363441
8251.700430359,tag,5,0.363050
8278.000431731,waypoint,6,0.234485
8278.000431731,dock,patrol_done,0.234485
8278.033765066,tag,6,0.234485
8308.167099971,waypoint,0,0.087553
8308.167099971,run_ended,44,0.087553
