sim_time,event,value,soc
3587.600187107,run_started,20,0.999609
3617.400188662,waypoint,1,0.859016
3617.500188667,tag,1,0.858622
3641.400189913,waypoint,2,0.744089
3641.516856586,tag,2,0.743695
3664.766857799,waypoint,3,0.630989
3664.833524469,tag,3,0.630593
3690.800192490,waypoint,4,0.503395
3690.916859162,tag,4,0.502998
3718.700193945,waypoint,5,0.366560
3718.733527280,tag,5,0.366560
3745.116861989,waypoint,6,0.237782
3745.116861989,dock,patrol_done,0.237782
3745.150195324,tag,6,0.237782
3775.183530224,waypoint,0,0.091306
3775.183530224,run_ended,20,0.091306
