sim_time,event,value,soc
3012.000157088,run_started,17,0.999604
3041.050158603,waypoint,1,0.862177
3041.150158608,tag,1,0.861785
3065.550159880,waypoint,2,0.745258
3065.850159896,tag,2,0.744018
3089.016827771,waypoint,3,0.631431
3089.150161111,tag,3,0.631033
3115.083495797,waypoint,4,0.504287
3115.166829135,tag,4,0.503895
3143.200163930,waypoint,5,0.366505
3143.200163930,tag,5,0.366505
3152.966831106,recovery,enter,0.315011
3152.966831106,recovery_enter,ClearGlobalCostmap-Context,0.315011
3152.966831106,recovery_exit,ClearGlobalCostmap-Context,0.315011
3153.000164441,recovery_enter,ClearLocalCostmap-Context,0.314498
3153.000164441,recovery_exit,ClearLocalCostmap-Context,0.314498
3153.033497776,recovery_enter,Spin,0.314498
3155.316831229,recovery_exit,Spin,0.303808
3155.316831229,recovery,exit,0.303808
3172.650165466,waypoint,6,0.222696
3172.650165466,dock,patrol_done,0.222696
3172.716832136,tag,6,0.222303
3202.566833693,waypoint,0,0.076657
3202.566833693,run_ended,17,0.076657
