sim_time,event,value,soc
5471.800285376,run_started,30,0.999609
5500.566953543,waypoint,1,0.863360
5500.583620211,tag,1,0.863360
5524.466954790,waypoint,2,0.748755
5524.483621457,tag,2,0.748755
5548.116956023,waypoint,3,0.634122
5548.116956023,tag,3,0.634122
5573.716957358,waypoint,4,0.508391
5573.733624026,tag,4,0.508391
5601.900292161,waypoint,5,0.370363
5601.900292161,tag,5,0.370363
5628.616960221,waypoint,6,0.239886
5628.616960221,dock,patrol_done,0.239886
5628.683626892,tag,6,0.239886
5658.700295124,waypoint,0,0.092994
5658.700295124,run_ended,30,0.092994
